SAFE output
155	 7.915	 -0.04014	 0
156	 -14.8902	 -22.3775	 0
157	 -10.6017	 -7.0177	 0
158	 -1.39971	 -2.08481	 0
159	 -8.98527	 -7.15912	 0
160	 -14.8902	 -31.7776	 0
161	 -14.8904	 -35.7275	 0
162	 -22.3009	 -10.7874	 0
166	 15.4027	 -6.59767	 0
167	 14.023	 9.17208	 0
170	 -9.215	 -16.91	 0
171	 7.91494	 -16.91	 0
180	 21.4705	 9.82366	 0
181	 22.8502	 -5.9461	 0
182	 16.7137	 9.40749	 0
183	 18.0934	 -6.36227	 0
190	 11.3323	 8.93668	 0
191	 12.712	 -6.83308	 0
196	 4.29029	 -2.08481	 0
200	 13.8133	 9.15374	 0
201	 15.193	 -6.61602	 0
204	 10.4979	 -4.386	 0
206	 10.7638	 -7.42439	 0
207	 9.34753	 8.76303	 0
208	 10.7272	 -7.00672	 0
209	 7.69514	 -7.272	 0
218	 -5.025	 8.41506	 0
223	 -5.12	 8.41506	 0
224	 -5.12	 -36.74	 0
225	 5.12	 8.41506	 0
226	 5.12	 -36.74	 0
227	 -6.1e-06	 8.41506	 0
228	 -6.1e-06	 -36.74	 0
235	 24.3915	 4.54686	 0
236	 7.86172	 3.10069	 0
240	 7.74069	 0.476466	 0
241	 7.74069	 -4.75849	 0
242	 0	 -7.815	 0
243	 -2.26001	 8.41506	 0
244	 -2.26001	 -36.74	 0
245	 2.24999	 8.41506	 0
246	 2.24999	 -36.74	 0
250	 5.115	 -7.83507	 0
251	 5.025	 8.41506	 0
253	 6.86129	 0.39952	 0
255	 5.025	 2.71	 0
256	 5.025	 0.00999	 0
257	 -5.025	 2.71	 0
259	 -5.025	 0.00999	 0
261	 7.915	 -33.5898	 0
262	 -9.215	 -33.5898	 0
263	 7.915	 -27.2949	 0
264	 -9.215	 -27.2949	 0
265	 7.915	 -21	 0
266	 -9.215	 -21	 0
267	 7.915	 -14.6848	 0
268	 -9.215	 -14.6848	 0
271	 7.915	 -2.08481	 0
272	 -9.215	 -2.08481	 0
273	 7.915	 4.215	 0
274	 -9.215	 4.215	 0
275	 -21.6348	 6.92695	 0
278	 -9.215	 5.84036	 0
279	 -22.5438	 -3.46335	 0
280	 -9.215	 -4.62881	 0
281	 -9.215	 -7.13902	 0
282	 0.000259781	 -10.785	 0
283	 0.000205488	 -16.085	 0
285	 5.115	 -16.085	 0
287	 -6.75325	 0.00999	 0
288	 -6.75	 -7.81	 0
291	 0	 0	 0
292	 -2.845	 -0.005	 0
293	 7.915	 -24.1474	 0
294	 -9.215	 -24.1474	 0
295	 -2.845	 -7.805	 0
298	 2.84529	 -5.34501	 0
299	 7.915	 -30.4424	 0
300	 -9.215	 -30.4424	 0
301	 2.84529	 -7.83507	 0
303	 6.10264	 0.00999	 0
304	 6.10264	 -7.83507	 0
305	 -9.215	 -1.00381	 0
306	 -22.2291	 0.13411	 0
309	 -9.215	 -2.62881	 0
310	 -22.3702	 -1.47854	 0
311	 -9.215	 0.62119	 0
312	 -22.088	 1.74677	 0
313	 -9.215	 2.24619	 0
314	 -21.9468	 3.36007	 0
317	 -9.04069	 -4.64472	 0
319	 -9.215	 7.85143	 0
320	 -21.4602	 8.92274	 0
321	 7.915	 -4.74322	 0
322	 25.073	 -3.24211	 0
323	 7.915	 0.49171	 0
324	 24.6185	 1.95308	 0
325	 7.915	 5.72663	 0
326	 24.1639	 7.14823	 0
327	 7.915	 -7.25276	 0
328	 6.31961	 -2.8828	 0
332	 6.86129	 2.39952	 0
333	 -5.215	 -16.085	 0
335	 -5.215	 -36.74	 0
336	 7.915	 2.49171	 0
337	 24.4448	 3.93787	 0
338	 7.915	 -2.74322	 0
339	 24.8993	 -1.25727	 0
342	 -5.215	 -10.785	 0
343	 0	 2.71	 0
344	 -5.215	 -7.75994	 0
345	 -9.04069	 5.82511	 0
347	 -1.5125	 2.71	 0
348	 -1.5125	 8.41506	 0
349	 1.5125	 2.71	 0
350	 1.5125	 8.41506	 0
352	 9.48853	 -7.1151	 0
353	 8.10883	 8.65466	 0
355	 -1.39971	 -2.66749	 0
356	 -9.07479	 -1.02619	 0
357	 7.915	 -31.5898	 0
358	 -9.215	 -31.5898	 0
359	 7.915	 -25.2949	 0
360	 1.40029	 -2.66749	 0
361	 -9.215	 -25.2949	 0
362	 7.915	 -19	 0
363	 -9.215	 -19	 0
364	 7.915	 -8.38481	 0
365	 -9.215	 -8.38481	 0
366	 -9.07473	 2.2049	 0
370	 -8.12	 2.71	 0
372	 7.915	 -10.8098	 0
373	 -9.215	 -10.8098	 0
375	 -8.12	 8.65563	 0
378	 7.915	 -5.95981	 0
379	 -9.215	 -5.95981	 0
382	 7.915	 1.06519	 0
383	 -9.215	 1.06519	 0
384	 7.915	 6.215	 0
385	 -9.215	 6.215	 0
391	 -1.39971	 0.00999	 0
393	 1.40029	 0.00999	 0
394	 -4.28971	 -7.83507	 0
395	 -4.28971	 0.00999	 0
396	 -1.39971	 -7.83507	 0
398	 4.29029	 -5.34501	 0
399	 1.40029	 -5.34501	 0
433	 2.55764	 -10.785	 0
444	 2.55764	 -7.83507	 0
445	 2.55765	 -16.085	 0
447	 2.55765	 -36.74	 0
449	 5.115	 -10.785	 0
CA01	 23.4665	 9.0596	 0
CA03	 21.2911	 8.96966	 0
CA06	 22.5226	 -5.10602	 0
CA07	 16.9576	 8.59053	 0
CA10	 18.2474	 -5.40124	 0
CA11	 13.6204	 8.29856	 0
CA14	 14.8519	 -5.77712	 0
CA15	 10.5271	 -6.25585	 0
CA16	 9.47188	 8.09928	 0
CA17	 21.8001	 3.15187	 0
CA18	 17.4666	 2.77275	 0
CA19	 14.1294	 2.48078	 0
CA20	 15.3304	 2.23451	 0
CB01	 -7.14	 -35.9275	 0
CB02	 7.09	 -35.9275	 0
CB03	 -7.22001	 -31.4274	 0
CB04	 -1.3	 -31.3275	 0
CB05	 1.25	 -31.3275	 0
CB06	 7.195	 -31.3274	 0
CB07	 -7.24001	 -22.5474	 0
CB08	 -1.3	 -22.5475	 0
CB09	 1.25	 -22.5475	 0
CB10	 7.09	 -22.5475	 0
CB11	 -7.14	 -17.9778	 0
CB12	 -1.4	 -17.9778	 0
CB13	 -7.04	 -14.3525	 0
CB14	 -1.2	 -14.3525	 0
CB15	 1.15	 -14.3525	 0
CB16	 7.09	 -14.3525	 0
CB17	 -7.04	 -11.6224	 0
CB18	 -1.2	 -11.6224	 0
CB19	 1.15	 -11.6224	 0
CB20	 7.09	 -11.6224	 0
CC01	 -20.6798	 8.9118	 0
CC02	 -21.1975	 2.99412	 0
CC03	 -21.4023	 0.65335	 0
CC04	 -21.92	 -5.26405	 0
CC05	 -13.3827	 8.27339	 0
CC06	 -13.9004	 2.35573	 0
CC08	 -14.6229	 -5.90273	 0
CD02	 3.865	 7.67262	 0
CD04	 4.09	 0.74759	 0
S120	 0	 -2.08481	 -34.5
CCE11	 12.1698	 -6.88051	 0
CCE12	 7.91495	 -18.0975	 0
CCE13	 7.91496	 -22.8274	 0
CCE14	 7.91498	 -31.0275	 0
CCE15	 7.915	 -35.9774	 0
CCE16	 18.532	 -6.32389	 0
CCE17	 24.1293	 -5.83419	 0
CCE05A	 -21.8847	 -6.03057	 0
CCE06A	 -14.4913	 -6.67741	 0
CCE07A	 -9.215	 -18.4475	 0
CCE08A	 -9.215	 -22.3775	 0
CCE09A	 -9.215	 -31.7776	 0
CCE10A	 -9.215	 -35.7275	 0
B2BP01-1	 -18.9451	 6.69163	 0
B2BP01-2	 -18.9451	 6.69163	 -0.5
B2BP01-3	 -18.9451	 6.69163	 -1.5
B2BP01-4	 -18.9451	 6.69163	 -2.5
B2BP01-5	 -18.9451	 6.69163	 -3.5
B2BP01-6	 -18.9451	 6.69163	 -4.5
B2BP01-7	 -18.9451	 6.69163	 -5.5
B2BP01-8	 -18.9451	 6.69163	 -6.5
B2BP01-9	 -18.9451	 6.69163	 -7.5
B2BP02-1	 -19.854	 -3.69802	 0
B2BP02-2	 -19.854	 -3.69802	 -0.5
B2BP02-3	 -19.854	 -3.69802	 -1.5
B2BP02-4	 -19.854	 -3.69802	 -2.5
B2BP02-5	 -19.854	 -3.69802	 -3.5
B2BP02-6	 -19.854	 -3.69802	 -4.5
B2BP02-7	 -19.854	 -3.69802	 -5.5
B2BP02-8	 -19.854	 -3.69802	 -6.5
B2BP02-9	 -19.854	 -3.69802	 -7.5
B2BP03-1	 -11.9717	 6.08154	 0
B2BP03-2	 -11.9717	 6.08154	 -0.5
B2BP03-3	 -11.9717	 6.08154	 -1.5
B2BP03-4	 -11.9717	 6.08154	 -2.5
B2BP03-5	 -11.9717	 6.08154	 -3.5
B2BP03-6	 -11.9717	 6.08154	 -4.5
B2BP03-7	 -11.9717	 6.08154	 -5.5
B2BP03-8	 -11.9717	 6.08154	 -6.5
B2BP03-9	 -11.9717	 6.08154	 -7.5
B2BP04-1	 -11.8845	 -4.39592	 0
B2BP04-2	 -11.8845	 -4.39592	 -0.5
B2BP04-3	 -11.8845	 -4.39592	 -1.5
B2BP04-4	 -11.8845	 -4.39592	 -2.5
B2BP04-5	 -11.8845	 -4.39592	 -3.5
B2BP04-6	 -11.8845	 -4.39592	 -4.5
B2BP04-7	 -11.8845	 -4.39592	 -5.5
B2BP04-8	 -11.8845	 -4.39592	 -6.5
B2BP04-9	 -11.8845	 -4.39592	 -7.5
B2BP05-1	 -5.025	 4.215	 0
B2BP05-2	 -5.025	 4.215	 -0.5
B2BP05-3	 -5.025	 4.215	 -1.5
B2BP05-4	 -5.025	 4.215	 -2.5
B2BP05-5	 -5.025	 4.215	 -3.5
B2BP05-6	 -5.025	 4.215	 -4.5
B2BP05-7	 -5.025	 4.215	 -5.5
B2BP05-8	 -5.025	 4.215	 -6.5
B2BP05-9	 -5.025	 4.215	 -7.5
B2BP06-1	 0	 -2.08481	 0
B2BP06-2	 0	 -2.08481	 -0.5
B2BP06-3	 0	 -2.08481	 -1.5
B2BP06-4	 0	 -2.08481	 -2.5
B2BP06-5	 0	 -2.08481	 -3.5
B2BP06-6	 0	 -2.08481	 -4.5
B2BP06-7	 0	 -2.08481	 -5.5
B2BP06-8	 0	 -2.08481	 -6.5
B2BP06-9	 0	 -2.08481	 -7.5
B2BP07-1	 5.025	 4.215	 0
B2BP07-2	 5.025	 4.215	 -0.5
B2BP07-3	 5.025	 4.215	 -1.5
B2BP07-4	 5.025	 4.215	 -2.5
B2BP07-5	 5.025	 4.215	 -3.5
B2BP07-6	 5.025	 4.215	 -4.5
B2BP07-7	 5.025	 4.215	 -5.5
B2BP07-8	 5.025	 4.215	 -6.5
B2BP07-9	 5.025	 4.215	 -7.5
B2BP08-1	 12.0851	 6.09146	 0
B2BP08-2	 12.0851	 6.09146	 -0.5
B2BP08-3	 12.0851	 6.09146	 -1.5
